SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,38267,Pullman,6,3,0,0,0,0,0,1,8,8,0,100.0,0.0,0.0
2012-13,27003,Puyallup,62,28,2,3,4,3,2,21,69,53,2,76.8,20.3,2.9
2012-13,16048,Quilcene,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,05402,Quillayute Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,13144,Quincy,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34307,Rainier,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,25116,Raymond,1,1,0,0,0,0,1,1,1,0,0,0.0,100.0,0.0
2012-13,22009,Reardan-Edwall,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,17403,Renton,161,73,5,12,11,21,10,34,200,130,11,65.0,29.5,5.5
2012-13,10309,Republic,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,03400,Richland,33,1,0,0,0,0,3,4,30,27,0,90.0,10.0,0.0
2012-13,06122,Ridgefield,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,01160,Ritzville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,32416,Riverside,1,1,0,0,0,1,0,0,2,1,0,50.0,50.0,0.0
2012-13,17407,Riverview,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,34401,Rochester,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,38320,Rosalia,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,13160,Royal,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,28149,San Juan Island,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
